geo_code_long,GEO_NAME,year,raceth,racethd,immig,sex,racethdimmigsex,phhnocar_acsglyt,nhhnocar_acsglyt,phhrent_acsglyt,pbaplus_acsglyt,pnhw_acsglyt,pnhb_acsglyt,phis_acsglyt,pnhapi_acsglyt,pnaian_acsglyt,pnhoo_acsglyt,ppoc_acsglyt
04000000000030013,"Cascade, MT",2000,All,All,All,All people,All,.0820,2668,.3514,.2147,.8945,.0105,.0243,.0088,.0403,.0217,.1055
04000000000030015,"Chouteau, MT",2000,All,All,All,All people,All,.0572,128,.3137,.2057,.8390,.0003,.0067,.0030,.1437,.0072,.1610
04000000000030017,"Custer, MT",2000,All,All,All,All people,All,.0573,273,.2993,.1881,.9600,.0009,.0151,.0029,.0125,.0085,.0400
04000000000030019,"Daniels, MT",2000,All,All,All,All people,All,.0729,65,.2209,.1411,.9574,.0000,.0159,.0035,.0104,.0129,.0426
04000000000030021,"Dawson, MT",2000,All,All,All,All people,All,.0519,187,.2596,.1507,.9699,.0025,.0089,.0014,.0119,.0053,.0301
04000000000030023,"Deer Lodge, MT",2000,All,All,All,All people,All,.0914,365,.2611,.1475,.9466,.0017,.0165,.0035,.0165,.0153,.0534
04000000000030025,"Fallon, MT",2000,All,All,All,All people,All,.0549,62,.2267,.1431,.9834,.0014,.0039,.0035,.0032,.0046,.0166
04000000000030027,"Fergus, MT",2000,All,All,All,All people,All,.0652,316,.2629,.1906,.9666,.0008,.0081,.0018,.0116,.0111,.0334
04000000000030029,"Flathead, MT",2000,All,All,All,All people,All,.0457,1351,.2672,.2242,.9540,.0015,.0142,.0051,.0109,.0143,.0460
04000000000030031,"Gallatin, MT",2000,All,All,All,All people,All,.0314,828,.3757,.4100,.9534,.0022,.0154,.0094,.0084,.0111,.0466
04000000000030033,"Garfield, MT",2000,All,All,All,All people,All,.0295,15,.2652,.1646,.9883,.0008,.0039,.0008,.0039,.0023,.0117
04000000000030035,"Glacier, MT",2000,All,All,All,All people,All,.1059,456,.3804,.1654,.3529,.0008,.0120,.0011,.6096,.0236,.6471
04000000000030037,"Golden Valley, MT",2000,All,All,All,All people,All,.0685,25,.2247,.1619,.9789,.0000,.0125,.0010,.0058,.0019,.0211
04000000000030039,"Granite, MT",2000,All,All,All,All people,All,.0378,45,.2596,.2203,.9527,.0000,.0127,.0018,.0127,.0201,.0473
04000000000030041,"Hill, MT",2000,All,All,All,All people,All,.0838,541,.3556,.2001,.7912,.0009,.0125,.0035,.1701,.0219,.2088
04000000000030043,"Jefferson, MT",2000,All,All,All,All people,All,.0445,166,.1680,.2764,.9517,.0013,.0148,.0048,.0118,.0155,.0483
04000000000030045,"Judith Basin, MT",2000,All,All,All,All people,All,.0546,52,.2282,.2369,.9815,.0004,.0056,.0004,.0034,.0086,.0185
04000000000030047,"Lake, MT",2000,All,All,All,All people,All,.0421,428,.2852,.2219,.7056,.0011,.0252,.0029,.2300,.0351,.2944
04000000000030049,"Lewis And Clark, MT",2000,All,All,All,All people,All,.0602,1375,.3005,.3158,.9436,.0019,.0151,.0055,.0193,.0146,.0564
04000000000030051,"Liberty, MT",2000,All,All,All,All people,All,.0998,82,.2804,.1748,.9907,.0000,.0019,.0032,.0009,.0032,.0093
04000000000030053,"Lincoln, MT",2000,All,All,All,All people,All,.0786,611,.2349,.1370,.9512,.0010,.0144,.0035,.0116,.0184,.0488
04000000000030055,"McCone, MT",2000,All,All,All,All people,All,.0349,29,.2248,.1647,.9626,.0030,.0096,.0030,.0101,.0116,.0374
04000000000030057,"Madison, MT",2000,All,All,All,All people,All,.0456,136,.2968,.2557,.9597,.0004,.0190,.0025,.0053,.0131,.0403
04000000000030059,"Meagher, MT",2000,All,All,All,All people,All,.0760,61,.2677,.1874,.9679,.0000,.0150,.0016,.0093,.0062,.0321
04000000000030061,"Mineral, MT",2000,All,All,All,All people,All,.0530,84,.2702,.1234,.9364,.0021,.0157,.0051,.0178,.0229,.0636
04000000000030063,"Missoula, MT",2000,All,All,All,All people,All,.0617,2373,.3810,.3280,.9314,.0027,.0161,.0109,.0215,.0175,.0686
04000000000030065,"Musselshell, MT",2000,All,All,All,All people,All,.0503,94,.2303,.1667,.9593,.0007,.0160,.0013,.0127,.0100,.0407
04000000000030067,"Park, MT",2000,All,All,All,All people,All,.0577,394,.3360,.2307,.9554,.0037,.0184,.0032,.0088,.0105,.0446
04000000000030069,"Petroleum, MT",2000,All,All,All,All people,All,.0050,1,.2536,.1757,.9817,.0000,.0122,.0000,.0020,.0041,.0183
04000000000030071,"Phillips, MT",2000,All,All,All,All people,All,.0454,84,.2955,.1701,.8879,.0011,.0115,.0033,.0761,.0202,.1121
04000000000030073,"Pondera, MT",2000,All,All,All,All people,All,.0521,125,.2978,.1978,.8323,.0009,.0084,.0019,.1426,.0139,.1677
04000000000030075,"Powder River, MT",2000,All,All,All,All people,All,.0176,13,.2714,.1596,.9704,.0000,.0059,.0011,.0178,.0048,.0296
04000000000030077,"Powell, MT",2000,All,All,All,All people,All,.0772,187,.2865,.1306,.9148,.0049,.0195,.0043,.0340,.0226,.0852
04000000000030079,"Prairie, MT",2000,All,All,All,All people,All,.0391,21,.2235,.1479,.9766,.0000,.0067,.0017,.0042,.0108,.0234
04000000000030081,"Ravalli, MT",2000,All,All,All,All people,All,.0347,496,.2431,.2250,.9551,.0012,.0188,.0039,.0085,.0125,.0449
04000000000030083,"Richland, MT",2000,All,All,All,All people,All,.0542,210,.2772,.1719,.9539,.0009,.0216,.0019,.0143,.0074,.0461
04000000000030085,"Roosevelt, MT",2000,All,All,All,All people,All,.0832,298,.3466,.1562,.4078,.0005,.0123,.0047,.5497,.0250,.5922
04000000000030087,"Rosebud, MT",2000,All,All,All,All people,All,.0691,229,.3279,.1762,.6351,.0022,.0233,.0029,.3178,.0187,.3649
04000000000030089,"Sanders, MT",2000,All,All,All,All people,All,.0439,188,.2351,.1554,.9093,.0013,.0155,.0031,.0466,.0242,.0907
04000000000030091,"Sheridan, MT",2000,All,All,All,All people,All,.0557,97,.1987,.1839,.9642,.0010,.0107,.0032,.0105,.0105,.0358
04000000000030093,"Silver Bow, MT",2000,All,All,All,All people,All,.0978,1412,.2965,.2170,.9365,.0013,.0275,.0048,.0179,.0120,.0635
04000000000030095,"Stillwater, MT",2000,All,All,All,All people,All,.0358,116,.2404,.1792,.9591,.0012,.0201,.0022,.0062,.0111,.0409
04000000000030097,"Sweet Grass, MT",2000,All,All,All,All people,All,.0568,85,.2595,.2367,.9607,.0006,.0150,.0036,.0055,.0147,.0393
04000000000030099,"Teton, MT",2000,All,All,All,All people,All,.0694,177,.2437,.2083,.9564,.0019,.0113,.0006,.0144,.0154,.0436
04000000000030101,"Toole, MT",2000,All,All,All,All people,All,.0872,173,.2859,.1681,.9326,.0015,.0116,.0030,.0309,.0203,.0674
04000000000030103,"Treasure, MT",2000,All,All,All,All people,All,.0516,19,.2869,.1815,.9559,.0012,.0151,.0035,.0163,.0081,.0441
04000000000030105,"Valley, MT",2000,All,All,All,All people,All,.0427,135,.2411,.1574,.8783,.0013,.0078,.0026,.0933,.0167,.1217
04000000000030107,"Wheatland, MT",2000,All,All,All,All people,All,.0405,35,.2784,.1359,.9637,.0013,.0111,.0031,.0053,.0155,.0363
04000000000030109,"Wibaux, MT",2000,All,All,All,All people,All,.0476,21,.2706,.1612,.9775,.0019,.0037,.0019,.0047,.0103,.0225
04000000000030111,"Yellowstone, MT",2000,All,All,All,All people,All,.0670,3488,.3081,.2638,.9099,.0042,.0370,.0056,.0284,.0149,.0901
04000000000031001,"Adams, NE",2000,All,All,All,All people,All,.0698,848,.3316,.1986,.9224,.0059,.0458,.0162,.0032,.0064,.0776
04000000000031003,"Antelope, NE",2000,All,All,All,All people,All,.0501,148,.2357,.1433,.9854,.0005,.0070,.0005,.0031,.0035,.0146
04000000000031005,"Arthur, NE",2000,All,All,All,All people,All,.0378,7,.3622,.1569,.9572,.0000,.0135,.0068,.0023,.0203,.0428
04000000000031007,"Banner, NE",2000,All,All,All,All people,All,.0064,2,.3537,.1960,.9389,.0012,.0562,.0012,.0000,.0024,.0611
04000000000031009,"Blaine, NE",2000,All,All,All,All people,All,.0588,14,.3487,.1229,.9880,.0000,.0017,.0000,.0051,.0051,.0120
04000000000031011,"Boone, NE",2000,All,All,All,All people,All,.0436,107,.2482,.1309,.9875,.0005,.0089,.0005,.0005,.0021,.0125
04000000000031013,"Box Butte, NE",2000,All,All,All,All people,All,.0542,259,.2985,.1528,.8770,.0034,.0765,.0054,.0248,.0128,.1230
04000000000031015,"Boyd, NE",2000,All,All,All,All people,All,.0568,57,.1957,.1272,.9881,.0000,.0008,.0016,.0057,.0037,.0119
04000000000031017,"Brown, NE",2000,All,All,All,All people,All,.0458,70,.2562,.1723,.9813,.0003,.0082,.0028,.0020,.0054,.0187
04000000000031019,"Buffalo, NE",2000,All,All,All,All people,All,.0400,637,.3645,.3023,.9303,.0054,.0466,.0070,.0028,.0079,.0697
04000000000031021,"Burt, NE",2000,All,All,All,All people,All,.0552,174,.2412,.1418,.9675,.0015,.0126,.0022,.0103,.0059,.0325
04000000000031023,"Butler, NE",2000,All,All,All,All people,All,.0539,198,.2403,.1375,.9759,.0007,.0165,.0017,.0011,.0040,.0241
04000000000031025,"Cass, NE",2000,All,All,All,All people,All,.0434,398,.2030,.1871,.9686,.0018,.0146,.0036,.0027,.0087,.0314
04000000000031027,"Cedar, NE",2000,All,All,All,All people,All,.0442,160,.1974,.1295,.9886,.0010,.0043,.0005,.0020,.0036,.0114
04000000000031029,"Chase, NE",2000,All,All,All,All people,All,.0367,61,.2286,.1655,.9587,.0017,.0342,.0020,.0007,.0027,.0413
04000000000031031,"Cherry, NE",2000,All,All,All,All people,All,.0492,123,.3783,.1934,.9384,.0007,.0093,.0041,.0317,.0159,.0616
04000000000031033,"Cheyenne, NE",2000,All,All,All,All people,All,.0570,232,.2724,.1680,.9395,.0011,.0446,.0041,.0058,.0050,.0605
04000000000031035,"Clay, NE",2000,All,All,All,All people,All,.0323,89,.2217,.1616,.9555,.0011,.0348,.0030,.0028,.0027,.0445
04000000000031037,"Colfax, NE",2000,All,All,All,All people,All,.0514,188,.2455,.1150,.7295,.0005,.2617,.0016,.0016,.0051,.2705
04000000000031039,"Cuming, NE",2000,All,All,All,All people,All,.0373,147,.2847,.1233,.9362,.0007,.0548,.0022,.0023,.0039,.0638
04000000000031041,"Custer, NE",2000,All,All,All,All people,All,.0523,252,.2678,.1607,.9796,.0007,.0092,.0015,.0040,.0050,.0204
04000000000031043,"Dakota, NE",2000,All,All,All,All people,All,.0574,407,.3254,.1238,.7094,.0055,.2262,.0310,.0167,.0112,.2906
04000000000031045,"Dawes, NE",2000,All,All,All,All people,All,.0606,212,.3735,.2839,.9241,.0077,.0243,.0036,.0267,.0136,.0759
04000000000031047,"Dawson, NE",2000,All,All,All,All people,All,.0460,406,.3095,.1441,.7283,.0024,.2536,.0062,.0046,.0049,.2717
04000000000031049,"Deuel, NE",2000,All,All,All,All people,All,.0452,41,.2203,.1743,.9600,.0005,.0272,.0033,.0033,.0057,.0400
04000000000031051,"Dixon, NE",2000,All,All,All,All people,All,.0535,129,.2370,.1411,.9350,.0003,.0549,.0027,.0028,.0043,.0650
04000000000031053,"Dodge, NE",2000,All,All,All,All people,All,.0658,945,.3209,.1500,.9433,.0040,.0393,.0055,.0023,.0055,.0567
04000000000031055,"Douglas, NE",2000,All,All,All,All people,All,.0876,15965,.3677,.3061,.7820,.1139,.0667,.0174,.0052,.0147,.2180
04000000000031057,"Dundy, NE",2000,All,All,All,All people,All,.0385,37,.2758,.1675,.9472,.0004,.0323,.0052,.0079,.0070,.0528
04000000000031059,"Fillmore, NE",2000,All,All,All,All people,All,.0491,132,.2533,.1565,.9711,.0020,.0166,.0008,.0036,.0060,.0289
04000000000031061,"Franklin, NE",2000,All,All,All,All people,All,.0384,57,.1865,.1583,.9868,.0000,.0064,.0006,.0025,.0036,.0132
04000000000031063,"Frontier, NE",2000,All,All,All,All people,All,.0385,45,.2694,.1777,.9797,.0010,.0097,.0023,.0019,.0055,.0203
04000000000031065,"Furnas, NE",2000,All,All,All,All people,All,.0579,132,.2335,.1613,.9761,.0004,.0115,.0023,.0039,.0058,.0239
04000000000031067,"Gage, NE",2000,All,All,All,All people,All,.0516,481,.2864,.1544,.9722,.0030,.0085,.0029,.0056,.0078,.0278
04000000000031069,"Garden, NE",2000,All,All,All,All people,All,.0407,41,.2917,.1404,.9729,.0009,.0144,.0026,.0026,.0065,.0271
04000000000031071,"Garfield, NE",2000,All,All,All,All people,All,.0615,50,.2743,.1339,.9816,.0000,.0100,.0011,.0021,.0053,.0184
04000000000031073,"Gosper, NE",2000,All,All,All,All people,All,.0348,30,.2445,.1760,.9804,.0000,.0126,.0023,.0014,.0033,.0196
04000000000031075,"Grant, NE",2000,All,All,All,All people,All,.0274,8,.3219,.2475,.9826,.0000,.0134,.0027,.0013,.0000,.0174
04000000000031077,"Greeley, NE",2000,All,All,All,All people,All,.0511,55,.2163,.1346,.9790,.0066,.0085,.0007,.0007,.0044,.0210
04000000000031079,"Hall, NE",2000,All,All,All,All people,All,.0593,1208,.3414,.1595,.8372,.0030,.1400,.0110,.0025,.0063,.1628
04000000000031081,"Hamilton, NE",2000,All,All,All,All people,All,.0265,93,.2481,.1864,.9797,.0018,.0114,.0022,.0010,.0039,.0203
04000000000031083,"Harlan, NE",2000,All,All,All,All people,All,.0340,54,.1981,.1531,.9849,.0013,.0077,.0011,.0011,.0040,.0151
04000000000031085,"Hayes, NE",2000,All,All,All,All people,All,.0279,12,.2814,.1155,.9644,.0019,.0253,.0028,.0000,.0056,.0356
04000000000031087,"Hitchcock, NE",2000,All,All,All,All people,All,.0287,37,.2199,.1381,.9743,.0010,.0141,.0010,.0023,.0074,.0257
04000000000031089,"Holt, NE",2000,All,All,All,All people,All,.0480,221,.2650,.1446,.9849,.0003,.0071,.0023,.0029,.0026,.0151
04000000000031091,"Hooker, NE",2000,All,All,All,All people,All,.0388,13,.2597,.1566,.9783,.0000,.0102,.0013,.0038,.0064,.0217
04000000000031093,"Howard, NE",2000,All,All,All,All people,All,.0432,110,.2282,.1424,.9804,.0029,.0101,.0012,.0024,.0030,.0196
04000000000031095,"Jefferson, NE",2000,All,All,All,All people,All,.0491,173,.2427,.1436,.9767,.0005,.0131,.0018,.0031,.0048,.0233
04000000000031097,"Johnson, NE",2000,All,All,All,All people,All,.0684,129,.2501,.1473,.9285,.0011,.0287,.0270,.0027,.0120,.0715
04000000000031099,"Kearney, NE",2000,All,All,All,All people,All,.0250,66,.2596,.2131,.9676,.0013,.0234,.0025,.0013,.0039,.0324
04000000000031101,"Keith, NE",2000,All,All,All,All people,All,.0546,203,.2693,.1684,.9449,.0008,.0423,.0016,.0056,.0048,.0551
04000000000031103,"Keya Paha, NE",2000,All,All,All,All people,All,.0452,19,.2871,.1577,.9573,.0000,.0387,.0000,.0020,.0020,.0427
04000000000031105,"Kimball, NE",2000,All,All,All,All people,All,.0365,63,.2351,.1351,.9455,.0022,.0333,.0012,.0061,.0117,.0545
04000000000031107,"Knox, NE",2000,All,All,All,All people,All,.0630,240,.2506,.1439,.9131,.0009,.0091,.0018,.0696,.0057,.0869
04000000000031109,"Lancaster, NE",2000,All,All,All,All people,All,.0682,6765,.3954,.3257,.8872,.0275,.0337,.0290,.0056,.0169,.1128
04000000000031111,"Lincoln, NE",2000,All,All,All,All people,All,.0505,712,.3079,.1626,.9261,.0052,.0543,.0038,.0040,.0067,.0739
04000000000031113,"Logan, NE",2000,All,All,All,All people,All,.0158,5,.2848,.1050,.9767,.0013,.0090,.0000,.0103,.0026,.0233
04000000000031115,"Loup, NE",2000,All,All,All,All people,All,.0173,5,.2249,.1335,.9775,.0000,.0169,.0014,.0028,.0014,.0225
04000000000031117,"McPherson, NE",2000,All,All,All,All people,All,.0198,4,.3267,.2222,.9719,.0000,.0150,.0038,.0000,.0094,.0281
04000000000031119,"Madison, NE",2000,All,All,All,All people,All,.0778,1045,.3422,.1701,.8835,.0090,.0864,.0042,.0105,.0064,.1165
04000000000031121,"Merrick, NE",2000,All,All,All,All people,All,.0442,141,.2568,.1488,.9718,.0021,.0205,.0015,.0006,.0035,.0282
04000000000031123,"Morrill, NE",2000,All,All,All,All people,All,.0472,101,.2858,.1432,.8860,.0004,.1009,.0022,.0066,.0039,.1140
04000000000031125,"Nance, NE",2000,All,All,All,All people,All,.0368,58,.2524,.1139,.9792,.0000,.0114,.0005,.0030,.0059,.0208
04000000000031127,"Nemaha, NE",2000,All,All,All,All people,All,.0650,198,.2750,.2293,.9712,.0036,.0100,.0062,.0022,.0067,.0288
04000000000031129,"Nuckolls, NE",2000,All,All,All,All people,All,.0550,122,.2002,.1315,.9846,.0002,.0101,.0016,.0006,.0030,.0154
04000000000031131,"Otoe, NE",2000,All,All,All,All people,All,.0507,307,.2596,.1810,.9627,.0025,.0245,.0026,.0021,.0056,.0373
04000000000031133,"Pawnee, NE",2000,All,All,All,All people,All,.0687,92,.1904,.1436,.9854,.0000,.0068,.0023,.0019,.0036,.0146
04000000000031135,"Perkins, NE",2000,All,All,All,All people,All,.0544,70,.2443,.1768,.9656,.0003,.0231,.0022,.0025,.0063,.0344
04000000000031137,"Phelps, NE",2000,All,All,All,All people,All,.0376,145,.2678,.2039,.9662,.0010,.0226,.0027,.0028,.0047,.0338
04000000000031139,"Pierce, NE",2000,All,All,All,All people,All,.0490,146,.2222,.1327,.9818,.0008,.0071,.0023,.0033,.0047,.0182
04000000000031141,"Platte, NE",2000,All,All,All,All people,All,.0531,629,.2692,.1716,.9199,.0029,.0654,.0042,.0023,.0052,.0801
04000000000031143,"Polk, NE",2000,All,All,All,All people,All,.0346,79,.2316,.1355,.9830,.0002,.0108,.0009,.0012,.0039,.0170
04000000000031145,"Red Willow, NE",2000,All,All,All,All people,All,.0427,201,.2936,.1517,.9626,.0014,.0245,.0017,.0031,.0066,.0374
04000000000031147,"Richardson, NE",2000,All,All,All,All people,All,.0676,270,.2527,.1359,.9508,.0017,.0105,.0015,.0213,.0143,.0492
04000000000031149,"Rock, NE",2000,All,All,All,All people,All,.0380,29,.2687,.1216,.9880,.0000,.0051,.0011,.0034,.0023,.0120
04000000000031151,"Saline, NE",2000,All,All,All,All people,All,.0455,236,.2920,.1404,.9027,.0031,.0658,.0172,.0028,.0084,.0973
04000000000031153,"Sarpy, NE",2000,All,All,All,All people,All,.0304,1320,.3078,.3025,.8713,.0427,.0437,.0197,.0036,.0190,.1287
04000000000031155,"Saunders, NE",2000,All,All,All,All people,All,.0527,398,.2048,.1692,.9788,.0011,.0103,.0021,.0027,.0050,.0212
04000000000031157,"Scotts Bluff, NE",2000,All,All,All,All people,All,.0637,948,.3380,.1732,.7972,.0024,.1719,.0060,.0151,.0074,.2028
04000000000031159,"Seward, NE",2000,All,All,All,All people,All,.0397,238,.2802,.2255,.9746,.0028,.0109,.0033,.0018,.0065,.0254
04000000000031161,"Sheridan, NE",2000,All,All,All,All people,All,.0582,149,.3007,.1720,.8761,.0005,.0147,.0011,.0894,.0182,.1239
04000000000031163,"Sherman, NE",2000,All,All,All,All people,All,.0726,102,.1948,.1095,.9804,.0006,.0102,.0027,.0012,.0048,.0196
04000000000031165,"Sioux, NE",2000,All,All,All,All people,All,.0244,15,.3328,.2168,.9654,.0000,.0231,.0020,.0007,.0088,.0346
04000000000031167,"Stanton, NE",2000,All,All,All,All people,All,.0274,63,.1994,.1373,.9602,.0042,.0231,.0012,.0042,.0071,.0398
04000000000031169,"Thayer, NE",2000,All,All,All,All people,All,.0433,110,.2003,.1504,.9813,.0002,.0101,.0012,.0025,.0048,.0187
04000000000031171,"Thomas, NE",2000,All,All,All,All people,All,.0369,12,.2646,.1723,.9877,.0000,.0082,.0000,.0027,.0014,.0123
04000000000031173,"Thurston, NE",2000,All,All,All,All people,All,.0958,215,.3915,.1193,.4549,.0013,.0243,.0001,.5082,.0113,.5451
04000000000031175,"Valley, NE",2000,All,All,All,All people,All,.0692,136,.2417,.1638,.9750,.0004,.0161,.0011,.0032,.0041,.0250
04000000000031177,"Washington, NE",2000,All,All,All,All people,All,.0424,295,.2267,.2266,.9751,.0033,.0108,.0039,.0020,.0050,.0249
04000000000031179,"Wayne, NE",2000,All,All,All,All people,All,.0293,101,.3518,.2801,.9618,.0092,.0148,.0035,.0035,.0072,.0382
04000000000031181,"Webster, NE",2000,All,All,All,All people,All,.0445,76,.2172,.1375,.9778,.0015,.0054,.0054,.0027,.0071,.0222
04000000000031183,"Wheeler, NE",2000,All,All,All,All people,All,.0398,14,.2983,.1490,.9910,.0000,.0056,.0000,.0023,.0011,.0090
04000000000031185,"York, NE",2000,All,All,All,All people,All,.0532,305,.3042,.1698,.9627,.0094,.0140,.0047,.0027,.0065,.0373
04000000000032001,"Churchill, NV",2000,All,All,All,All people,All,.0568,506,.3424,.1671,.7988,.0156,.0866,.0280,.0445,.0265,.2012
04000000000032003,"Clark, NV",2000,All,All,All,All people,All,.0950,48628,.4088,.1733,.6023,.0882,.2196,.0560,.0056,.0281,.3977
04000000000032005,"Douglas, NV",2000,All,All,All,All people,All,.0268,439,.2577,.2316,.8781,.0030,.0741,.0132,.0149,.0168,.1219
04000000000032007,"Elko, NV",2000,All,All,All,All people,All,.0490,765,.3020,.1475,.7236,.0057,.1973,.0076,.0475,.0184,.2764
04000000000032009,"Esmeralda, NV",2000,All,All,All,All people,All,.0462,21,.3363,.0956,.8043,.0010,.1020,.0021,.0463,.0443,.1957
04000000000032011,"Eureka, NV",2000,All,All,All,All people,All,.0814,55,.2605,.1364,.8492,.0036,.0957,.0085,.0151,.0279,.1508
04000000000032013,"Humboldt, NV",2000,All,All,All,All people,All,.0529,301,.2696,.1416,.7441,.0048,.1887,.0061,.0371,.0190,.2559
04000000000032015,"Lander, NV",2000,All,All,All,All people,All,.0564,119,.2294,.1093,.7568,.0017,.1852,.0038,.0373,.0152,.2432
04000000000032017,"Lincoln, NV",2000,All,All,All,All people,All,.1071,165,.2532,.1507,.8905,.0170,.0531,.0034,.0158,.0202,.1095
04000000000032019,"Lyon, NV",2000,All,All,All,All people,All,.0451,587,.2414,.1130,.8345,.0059,.1097,.0070,.0211,.0219,.1655
04000000000032021,"Mineral, NV",2000,All,All,All,All people,All,.0523,115,.2731,.1009,.7010,.0463,.0844,.0083,.1406,.0193,.2990
04000000000032023,"Nye, NV",2000,All,All,All,All people,All,.0437,587,.2362,.1017,.8469,.0115,.0835,.0105,.0181,.0295,.1531
04000000000032027,"Pershing, NV",2000,All,All,All,All people,All,.0554,110,.3060,.0888,.6967,.0532,.1933,.0070,.0303,.0194,.3033
04000000000032029,"Storey, NV",2000,All,All,All,All people,All,.0588,86,.2031,.1795,.8997,.0026,.0512,.0115,.0129,.0221,.1003
04000000000032031,"Washoe, NV",2000,All,All,All,All people,All,.0886,11701,.4071,.2372,.7300,.0198,.1658,.0465,.0153,.0225,.2700
04000000000032033,"White Pine, NV",2000,All,All,All,All people,All,.0606,199,.2349,.1182,.7946,.0403,.1098,.0100,.0298,.0155,.2054
