fips,state,fi_rate,total_fi_people,child_fi_rate,num_fi_children,cost_per_meal,est_annual_food_budget_shortfall,region
47035,TN,11.7,6810,20.5, 2140 ,3.27,3800000.0,S
47037,TN,14.6,99120,18.1, 26340 ,3.21,54358000.0,S
47039,TN,14.4,1680,23.7, 580 ,3.02,866000.0,S
47041,TN,12.9,2510,21.8, 930 ,3.05,1307000.0,S
47043,TN,11.5,5900,17.7, 2150 ,2.8,2814000.0,S
47045,TN,15.1,5720,20.1, 1820 ,3.07,2995000.0,S
47047,TN,13.4,5280,17.8, 1430 ,3.16,2849000.0,S
47049,TN,14.0,2510,21.7, 840 ,3.05,1307000.0,S
47051,TN,11.8,4880,17.7, 1520 ,3.15,2621000.0,S
47053,TN,14.7,7260,20.2, 2430 ,2.94,3648000.0,S
47055,TN,13.0,3760,18.0, 1090 ,3.21,2058000.0,S
47057,TN,12.2,2810,20.0, 960 ,3.01,1441000.0,S
47059,TN,12.7,8720,20.0, 2710 ,3.08,4576000.0,S
47061,TN,15.7,2100,24.7, 740 ,3.21,1149000.0,S
47063,TN,12.6,7990,20.2, 2980 ,2.77,3781000.0,S
47065,TN,13.5,47950,17.6, 13140 ,3.3,27000000.0,S
47067,TN,15.3,1010,23.9, 320 ,2.92,503000.0,S
47069,TN,18.8,4860,20.6, 1030 ,2.84,2355000.0,S
47071,TN,13.8,3570,21.5, 1150 ,2.98,1815000.0,S
47073,TN,13.0,7360,21.8, 2550 ,3.1,3895000.0,S
47075,TN,19.7,3540,20.3, 850 ,2.94,1775000.0,S
47077,TN,14.3,3990,21.6, 1390 ,3.01,2052000.0,S
47079,TN,13.8,4450,21.8, 1480 ,3.18,2416000.0,S
47081,TN,12.6,3090,19.3, 1030 ,3.13,1652000.0,S
47083,TN,13.4,1100,22.0, 400 ,3.05,572000.0,S
47085,TN,12.6,2310,20.4, 800 ,2.94,1160000.0,S
47087,TN,14.1,1640,24.6, 530 ,3.03,848000.0,S
47089,TN,11.2,5930,18.2, 1980 ,3.11,3152000.0,S
47091,TN,14.5,2590,23.9, 730 ,3.12,1379000.0,S
47093,TN,12.7,57220,17.3, 16670 ,3.2,31201000.0,S
47095,TN,20.8,1580,27.1, 310 ,2.76,744000.0,S
47097,TN,19.8,5260,22.7, 1400 ,2.87,2581000.0,S
47099,TN,12.8,5450,20.8, 2210 ,3.01,2802000.0,S
47101,TN,13.3,1590,22.3, 570 ,3.05,828000.0,S
47103,TN,12.4,4160,19.3, 1450 ,3.23,2294000.0,S
47105,TN,9.8,4980,19.0, 1940 ,2.81,2385000.0,S
47107,TN,13.1,6880,20.7, 2340 ,3.12,3666000.0,S
47109,TN,14.9,3870,21.8, 1260 ,2.82,1861000.0,S
47111,TN,12.0,2790,18.7, 1060 ,3.19,1521000.0,S
47113,TN,17.5,17150,20.1, 4480 ,2.88,8418000.0,S
47115,TN,12.8,3640,20.8, 1260 ,3.24,2014000.0,S
47117,TN,11.3,3580,17.1, 1290 ,3.05,1861000.0,S
47119,TN,11.7,10240,16.8, 3480 ,3.07,5367000.0,S
47121,TN,12.5,1480,21.5, 530 ,3.2,808000.0,S
47123,TN,12.8,5830,21.6, 2170 ,3.23,3215000.0,S
47125,TN,13.6,26200,17.3, 8970 ,3.11,13906000.0,S
47127,TN,8.6,540,15.5, 200 ,3.03,280000.0,S
47129,TN,14.0,3040,22.8, 960 ,3.05,1584000.0,S
47131,TN,15.9,4870,23.3, 1570 ,3.16,2623000.0,S
47133,TN,12.7,2790,20.7, 1040 ,3.29,1569000.0,S
47135,TN,15.4,1210,25.5, 440 ,3.06,633000.0,S
47137,TN,12.4,630,22.8, 210 ,2.97,319000.0,S
47139,TN,12.2,2040,20.6, 700 ,3.05,1063000.0,S
47141,TN,14.4,10850,20.9, 3320 ,2.98,5509000.0,S
47143,TN,14.7,4790,23.5, 1750 ,3.15,2575000.0,S
47145,TN,12.0,6360,18.8, 1910 ,3.17,3437000.0,S
47147,TN,10.0,6890,16.5, 2820 ,2.89,3398000.0,S
47149,TN,11.3,33630,15.3, 11420 ,3.15,18063000.0,S
47151,TN,15.7,3450,23.9, 1270 ,3.14,1848000.0,S
47153,TN,11.4,1670,19.1, 620 ,3.17,904000.0,S
47155,TN,11.7,11160,18.9, 3810 ,3.19,6072000.0,S
47157,TN,19.8,185600,20.8, 49410 ,3.03,96066000.0,S
47159,TN,11.2,2150,17.5, 800 ,3.07,1126000.0,S
47161,TN,13.5,1790,22.3, 630 ,3.05,932000.0,S
47163,TN,12.4,19340,20.5, 6340 ,3.04,10036000.0,S
47165,TN,9.7,17060,15.3, 6490 ,3.12,9079000.0,S
47167,TN,13.6,8370,18.6, 2900 ,3.19,4555000.0,S
47169,TN,12.5,1100,16.8, 310 ,3.11,584000.0,S
47171,TN,13.5,2410,22.5, 760 ,3.08,1265000.0,S
47173,TN,13.4,2560,22.5, 960 ,3.13,1365000.0,S
47175,TN,11.8,670,21.7, 230 ,3.07,351000.0,S
47177,TN,12.9,5180,21.9, 2100 ,2.92,2581000.0,S
47179,TN,12.9,16300,18.9, 4690 ,3.05,8494000.0,S
47181,TN,13.5,2260,22.4, 690 ,2.92,1126000.0,S
47183,TN,15.1,5100,21.2, 1410 ,2.91,2535000.0,S
47185,TN,12.2,3210,19.9, 1160 ,3.14,1723000.0,S
47187,TN,6.2,13200,12.0, 7100 ,3.54,7968000.0,S
47189,TN,9.2,11830,15.2, 4720 ,3.1,6250000.0,S
48001,TX,18.2,10520,23.4, 2620 ,2.75,4945000.0,S
48003,TX,8.4,1480,18.4, 1010 ,2.94,742000.0,S
48005,TX,18.9,16570,25.3, 5780 ,2.94,8312000.0,S
48007,TX,16.5,4100,26.3, 1240 ,2.95,2064000.0,S
48009,TX,14.0,1230,20.1, 390 ,2.83,594000.0,S
48011,TX,13.1,250,20.3, 80 ,3.06,131000.0,S
48013,TX,8.8,4210,21.2, 2840 ,2.78,1996000.0,S
48015,TX,14.7,4300,22.8, 1610 ,3.12,2286000.0,S
48017,TX,11.2,800,24.3, 500 ,2.98,406000.0,S
48019,TX,14.5,3090,25.5, 950 ,3.4,1793000.0,S
48021,TX,12.5,10040,20.3, 4180 ,2.78,4764000.0,S
48023,TX,16.2,590,18.4, 140 ,2.81,283000.0,S
48025,TX,13.9,4540,25.4, 1790 ,2.59,2004000.0,S
48027,TX,18.7,62960,22.7, 21210 ,2.7,28982000.0,S
48029,TX,11.4,216220,21.0, 103360 ,2.86,105479000.0,S
48031,TX,13.1,1450,20.5, 420 ,3.03,749000.0,S
48033,TX,12.9,80,23.8, 40 ,2.88,39000.0,S
48035,TX,15.5,2790,24.7, 960 ,2.76,1315000.0,S
48037,TX,21.5,20180,25.6, 5700 ,2.78,9587000.0,S
48039,TX,14.0,48610,20.3, 18850 ,2.86,23688000.0,S
48041,TX,20.3,43590,22.3, 9850 ,2.89,21530000.0,S
48043,TX,12.3,1130,18.0, 330 ,2.99,577000.0,S
48045,TX,13.4,210,21.3, 70 ,2.89,104000.0,S
48047,TX,14.7,1070,34.8, 690 ,2.55,466000.0,S
48049,TX,15.8,5980,23.8, 2040 ,2.55,2606000.0,S
48051,TX,16.1,2840,24.5, 980 ,2.93,1418000.0,S
48053,TX,13.5,6100,21.4, 2090 ,2.88,2994000.0,S
48055,TX,12.5,5070,21.4, 2090 ,2.56,2211000.0,S
48057,TX,12.5,2720,23.6, 1300 ,2.67,1238000.0,S
48059,TX,16.4,2240,22.3, 730 ,2.82,1079000.0,S
48061,TX,11.4,47770,28.2, 37170 ,2.37,19304000.0,S
48063,TX,18.3,2320,24.8, 830 ,2.89,1145000.0,S
48065,TX,12.7,770,19.3, 290 ,3.04,400000.0,S
48067,TX,21.0,6340,28.1, 1930 ,2.87,3105000.0,S
48069,TX,9.5,750,20.8, 490 ,3.14,402000.0,S
48071,TX,15.1,5950,23.5, 2580 ,3.09,3138000.0,S
48073,TX,17.7,9110,25.2, 3310 ,2.91,4524000.0,S
48075,TX,18.1,1280,22.1, 320 ,3.03,661000.0,S
48077,TX,16.1,1670,23.9, 530 ,2.8,797000.0,S
48079,TX,13.1,380,25.1, 210 ,3.0,195000.0,S
48081,TX,15.6,510,22.5, 150 ,2.86,249000.0,S
48083,TX,17.8,1500,26.3, 480 ,2.81,719000.0,S
48085,TX,14.2,130090,18.7, 45920 ,3.15,69837000.0,S
48087,TX,13.3,400,22.7, 170 ,3.02,206000.0,S
48089,TX,13.6,2850,19.8, 970 ,2.85,1385000.0,S
48091,TX,11.8,15260,19.9, 5920 ,3.24,8434000.0,S
48093,TX,14.6,1970,24.3, 740 ,2.73,919000.0,S
48095,TX,9.1,350,20.7, 110 ,2.79,167000.0,S
48097,TX,15.6,6080,23.9, 2250 ,3.1,3219000.0,S
48099,TX,18.3,13890,23.3, 4260 ,2.93,6944000.0,S
48101,TX,18.1,270,26.2, 110 ,3.05,141000.0,S
48103,TX,8.4,410,19.9, 300 ,2.91,204000.0,S
48105,TX,9.9,380,25.5, 260 ,2.62,170000.0,S
48107,TX,12.7,750,23.5, 380 ,2.99,382000.0,S
48109,TX,10.6,240,27.4, 140 ,2.9,119000.0,S
48111,TX,12.4,900,21.4, 470 ,2.93,451000.0,S
48113,TX,17.2,438830,22.9, 156630 ,2.88,215844000.0,S
48115,TX,12.1,1590,21.5, 700 ,2.99,812000.0,S
48117,TX,8.7,1650,21.0, 1260 ,3.03,852000.0,S
48119,TX,19.3,1000,28.6, 330 ,2.73,466000.0,S
48121,TX,14.3,111860,18.7, 37700 ,3.02,57683000.0,S
48123,TX,14.3,2930,22.0, 1020 ,3.62,1808000.0,S
48125,TX,15.4,340,23.2, 110 ,3.0,174000.0,S
48127,TX,10.4,1130,26.8, 870 ,2.37,456000.0,S
48129,TX,16.9,580,24.5, 170 ,3.1,307000.0,S
48131,TX,10.4,1190,27.1, 780 ,2.61,529000.0,S
48133,TX,17.0,3110,24.5, 920 ,2.76,1467000.0,S
48135,TX,9.8,15320,19.3, 9000 ,2.81,7339000.0,S
48137,TX,6.2,130,18.4, 60 ,2.55,57000.0,S
48139,TX,13.6,22320,20.1, 8930 ,2.87,10917000.0,S
48141,TX,9.6,79860,22.9, 53740 ,2.84,38679000.0,S
48143,TX,17.7,7250,22.6, 1950 ,2.88,3561000.0,S
48145,TX,20.4,3520,27.0, 1000 ,2.72,1633000.0,S
48147,TX,16.8,5670,22.8, 1630 ,2.98,2880000.0,S
48149,TX,13.0,3250,18.7, 970 ,2.85,1578000.0,S
48151,TX,14.5,560,23.0, 190 ,2.91,278000.0,S
48153,TX,11.5,690,23.8, 380 ,2.99,352000.0,S
48155,TX,11.9,170,18.0, 50 ,2.91,84000.0,S
48157,TX,13.9,98800,19.3, 38450 ,2.96,49857000.0,S
48159,TX,17.0,1800,24.3, 630 ,2.78,854000.0,S
48161,TX,19.4,3820,26.3, 1190 ,2.77,1804000.0,S
48163,TX,8.8,1680,21.5, 990 ,2.85,817000.0,S
48165,TX,10.4,2070,18.8, 1330 ,2.93,1036000.0,S
48167,TX,16.6,53270,22.9, 18090 ,3.06,27800000.0,S
48169,TX,10.5,710,22.8, 270 ,3.0,363000.0,S
48171,TX,13.0,3380,21.7, 1120 ,2.84,1638000.0,S
48173,TX,10.2,150,16.7, 60 ,2.91,74000.0,S
48175,TX,13.3,1000,25.3, 410 ,2.7,461000.0,S
48177,TX,12.3,2520,21.6, 1200 ,3.13,1346000.0,S
48179,TX,15.1,3470,23.2, 1360 ,3.13,1851000.0,S
48181,TX,17.0,21380,22.8, 6850 ,2.71,9898000.0,S
48183,TX,20.2,24920,24.6, 7860 ,2.76,11734000.0,S
48185,TX,17.6,4810,26.1, 1600 ,3.13,2570000.0,S
48187,TX,11.5,17330,19.4, 7630 ,3.09,9144000.0,S
48189,TX,13.1,4510,23.4, 2240 ,2.86,2198000.0,S
48191,TX,18.4,570,25.8, 190 ,3.04,296000.0,S
48193,TX,16.4,1350,24.2, 410 ,2.75,634000.0,S
48195,TX,11.7,640,22.2, 360 ,3.0,328000.0,S
48197,TX,15.7,630,21.4, 190 ,2.93,315000.0,S
48199,TX,17.4,9750,23.9, 3310 ,2.98,4966000.0,S
48201,TX,16.3,739120,23.2, 284790 ,2.97,374132000.0,S
48203,TX,19.8,13210,24.8, 4220 ,2.73,6144000.0,S
48205,TX,13.3,770,19.0, 240 ,3.01,395000.0,S
48207,TX,15.6,910,26.9, 260 ,2.79,434000.0,S
48209,TX,13.2,25740,19.1, 8740 ,3.01,13203000.0,S
48211,TX,10.6,440,19.0, 250 ,3.1,232000.0,S
48213,TX,17.8,14200,25.9, 4520 ,3.0,7262000.0,S
48215,TX,11.4,95430,28.4, 79880 ,2.45,39974000.0,S
48217,TX,16.5,5790,24.2, 2000 ,2.93,2892000.0,S
48219,TX,11.9,2770,20.3, 1250 ,2.88,1363000.0,S
48221,TX,15.3,8480,23.3, 2760 ,2.79,4041000.0,S
48223,TX,17.4,6240,24.8, 2250 ,2.92,3111000.0,S
48225,TX,22.6,5160,29.0, 1280 ,2.63,2314000.0,S
48227,TX,13.1,4770,20.7, 1660 ,2.82,2295000.0,S
48229,TX,13.4,500,29.8, 270 ,2.9,247000.0,S
48231,TX,17.9,16200,24.5, 5310 ,2.71,7485000.0,S
48233,TX,15.9,3460,25.0, 1410 ,3.13,1847000.0,S
48235,TX,13.4,210,20.9, 80 ,2.79,100000.0,S
48237,TX,15.9,1410,24.7, 470 ,3.04,730000.0,S
48239,TX,14.0,2060,21.1, 800 ,2.66,934000.0,S
48241,TX,21.2,7520,26.9, 2310 ,2.89,3708000.0,S
48243,TX,9.8,220,20.8, 90 ,3.0,113000.0,S
48245,TX,22.8,58010,27.2, 16480 ,2.97,29353000.0,S
48247,TX,8.9,470,26.2, 410 ,2.46,197000.0,S
48249,TX,10.7,4420,25.9, 3040 ,2.56,1931000.0,S
48251,TX,14.0,22440,21.2, 8900 ,2.75,10515000.0,S
48253,TX,16.8,3350,23.5, 830 ,2.9,1660000.0,S
48255,TX,11.9,1790,23.4, 740 ,2.94,898000.0,S
48257,TX,14.8,16950,20.8, 6650 ,2.85,8257000.0,S
48259,TX,11.3,4560,18.1, 1730 ,3.14,2446000.0,S
48261,TX,11.6,70,23.4, 40 ,2.56,31000.0,S
48263,TX,14.9,100,26.6, 40 ,2.87,49000.0,S
48265,TX,14.0,7110,22.9, 2270 ,2.9,3520000.0,S
48267,TX,16.1,710,26.7, 220 ,2.88,349000.0,S
48269,TX,15.5,40,19.5, 10 ,2.78,19000.0,S
48271,TX,8.7,320,18.4, 130 ,2.29,125000.0,S
48273,TX,13.0,4100,23.7, 1830 ,2.77,1935000.0,S
48275,TX,13.2,500,22.3, 230 ,2.75,235000.0,S
48277,TX,20.2,9970,25.6, 3000 ,2.57,4366000.0,S
48279,TX,13.0,1730,23.9, 900 ,2.98,879000.0,S
48281,TX,14.5,2960,21.2, 1020 ,2.7,1362000.0,S
48283,TX,5.0,370,16.3, 260 ,2.49,157000.0,S
48285,TX,14.7,2920,20.5, 960 ,2.68,1338000.0,S
48287,TX,14.8,2490,21.0, 800 ,3.16,1342000.0,S
48289,TX,18.0,3050,27.0, 1040 ,2.86,1488000.0,S
48291,TX,17.8,14210,25.4, 5180 ,2.93,7102000.0,S
48293,TX,19.2,4500,27.1, 1460 ,2.76,2116000.0,S
48295,TX,12.0,420,19.7, 190 ,3.12,224000.0,S
48297,TX,12.5,1500,23.0, 550 ,2.72,697000.0,S
48299,TX,15.6,3150,23.6, 690 ,2.67,1437000.0,S
48301,TX,17.7,10,22.6, -   ,3.11,5000.0,S
48303,TX,15.9,47350,21.5, 15440 ,3.0,24253000.0,S
48305,TX,12.5,720,23.3, 360 ,2.99,367000.0,S
48307,TX,13.8,1130,23.4, 450 ,2.61,503000.0,S
48309,TX,18.3,44960,23.7, 14450 ,2.76,21200000.0,S
48311,TX,7.0,40,20.1, 30 ,2.79,19000.0,S
48313,TX,17.4,2440,22.7, 630 ,2.9,1208000.0,S
48315,TX,22.6,2290,29.5, 560 ,2.86,1119000.0,S
48317,TX,8.2,460,17.3, 300 ,2.91,228000.0,S
48319,TX,13.8,570,22.3, 190 ,2.86,278000.0,S
48321,TX,16.9,6200,27.8, 2650 ,2.68,2839000.0,S
48323,TX,10.0,5740,26.6, 4910 ,2.16,2120000.0,S
48325,TX,9.1,4440,19.7, 2250 ,2.76,2093000.0,S
48327,TX,12.7,270,20.7, 80 ,2.8,129000.0,S
48329,TX,10.3,16420,17.8, 7950 ,3.02,8470000.0,S
48331,TX,16.8,4120,24.5, 1500 ,2.96,2081000.0,S
48333,TX,14.2,690,22.1, 250 ,2.74,322000.0,S
48335,TX,12.3,1080,19.8, 330 ,2.9,535000.0,S
48337,TX,16.9,3270,24.3, 1080 ,2.84,1585000.0,S
48339,TX,13.8,73710,20.7, 29530 ,3.05,38391000.0,S
48341,TX,11.3,2480,21.7, 1520 ,2.88,1218000.0,S
48343,TX,22.1,2770,27.1, 780 ,2.79,1321000.0,S
48345,TX,15.6,170,20.2, 50 ,2.9,84000.0,S
48347,TX,21.6,14130,26.0, 3990 ,2.89,6957000.0,S
48349,TX,17.1,8270,24.7, 3140 ,2.44,3443000.0,S
48351,TX,21.5,3050,26.1, 770 ,2.97,1544000.0,S
48353,TX,14.3,2150,23.0, 870 ,2.92,1072000.0,S
48355,TX,11.6,41660,22.5, 20320 ,2.8,19890000.0,S
48357,TX,9.8,1030,18.9, 630 ,2.89,509000.0,S
48359,TX,14.6,300,20.1, 160 ,3.01,154000.0,S
48361,TX,19.0,15950,25.7, 5360 ,2.97,8094000.0,S
48363,TX,16.7,4690,25.4, 1680 ,2.92,2335000.0,S
48365,TX,19.1,4510,24.9, 1400 ,2.83,2179000.0,S
48367,TX,13.9,17560,20.7, 6430 ,3.06,9182000.0,S
48369,TX,9.3,910,21.2, 610 ,2.99,465000.0,S
48371,TX,8.2,1290,18.0, 690 ,2.92,644000.0,S
48373,TX,18.9,8880,28.1, 2720 ,2.89,4375000.0,S
48375,TX,16.6,20070,23.7, 7930 ,2.87,9826000.0,S
48377,TX,13.5,970,27.7, 560 ,3.3,547000.0,S
48379,TX,16.1,1810,22.5, 530 ,2.92,901000.0,S
48381,TX,13.4,17490,19.3, 6110 ,3.32,9905000.0,S
48383,TX,8.5,320,22.0, 240 ,2.92,159000.0,S
48385,TX,17.4,580,28.0, 190 ,2.79,277000.0,S
48387,TX,20.1,2480,24.0, 590 ,2.75,1163000.0,S
48389,TX,7.1,1040,17.7, 590 ,2.91,517000.0,S
48391,TX,12.9,940,24.9, 430 ,2.74,439000.0,S
48393,TX,13.1,120,19.5, 50 ,3.17,65000.0,S
48395,TX,17.5,2930,23.0, 930 ,2.83,1415000.0,S
48397,TX,11.9,10770,18.2, 4570 ,3.03,5564000.0,S
48399,TX,13.8,1420,22.0, 540 ,2.86,693000.0,S
48401,TX,18.2,9620,24.3, 3000 ,2.71,4456000.0,S
48403,TX,21.2,2210,32.1, 600 ,2.96,1115000.0,S
48405,TX,23.5,1970,30.8, 520 ,2.91,978000.0,S
48407,TX,18.3,5010,25.1, 1530 ,3.19,2729000.0,S
48409,TX,12.4,8280,24.3, 4440 ,2.74,3865000.0,S
48411,TX,14.9,870,25.3, 300 ,2.69,399000.0,S
48413,TX,8.5,260,17.7, 160 ,2.79,124000.0,S
48415,TX,12.3,2130,20.6, 900 ,2.91,1056000.0,S
48417,TX,16.2,540,23.1, 190 ,2.91,268000.0,S
48419,TX,20.6,5280,28.0, 1900 ,2.92,2631000.0,S
48421,TX,10.5,320,20.9, 150 ,2.94,161000.0,S
48423,TX,18.2,40500,23.0, 12690 ,2.91,20129000.0,S
48425,TX,17.1,1480,27.3, 550 ,2.79,706000.0,S
48427,TX,12.9,8190,32.1, 6770 ,2.71,3786000.0,S
48429,TX,16.6,1560,26.4, 550 ,3.01,801000.0,S
48431,TX,11.5,130,25.1, 80 ,2.91,65000.0,S
48433,TX,14.3,160,21.2, 50 ,2.86,78000.0,S
48435,TX,8.0,310,18.0, 180 ,2.59,137000.0,S
48437,TX,15.1,1140,24.5, 470 ,3.01,585000.0,S
48439,TX,16.0,316980,21.4, 114390 ,2.89,156340000.0,S
48441,TX,16.7,22660,22.4, 7490 ,2.91,11267000.0,S
48443,TX,12.2,90,21.3, 30 ,2.55,39000.0,S
48445,TX,11.4,1460,22.2, 770 ,2.99,745000.0,S
48447,TX,16.8,260,23.7, 80 ,2.96,132000.0,S
48449,TX,15.3,4990,24.7, 2350 ,2.73,2322000.0,S
48451,TX,13.1,15270,20.6, 5680 ,2.78,7248000.0,S
48453,TX,14.6,171740,20.2, 53870 ,3.28,96057000.0,S
48455,TX,19.3,2800,27.4, 810 ,2.9,1385000.0,S
48457,TX,19.3,4150,27.4, 1120 ,2.93,2075000.0,S
48459,TX,17.9,7270,24.5, 2380 ,2.92,3618000.0,S
48461,TX,12.1,430,21.6, 230 ,2.92,214000.0,S
48463,TX,9.0,2430,22.6, 1690 ,2.55,1057000.0,S
48465,TX,9.3,4580,22.4, 3170 ,2.34,1826000.0,S
48467,TX,16.2,8690,23.2, 2890 ,2.99,4435000.0,S
48469,TX,12.9,11820,22.1, 5210 ,2.63,5296000.0,S
48471,TX,22.5,15950,24.5, 2670 ,2.94,7993000.0,S
48473,TX,18.1,8770,23.6, 2770 ,3.32,4969000.0,S
48475,TX,10.1,1160,18.6, 600 ,2.83,561000.0,S
48477,TX,16.9,5850,22.8, 1700 ,3.03,3026000.0,S
48479,TX,9.4,25250,25.2, 23050 ,2.39,10300000.0,S
48481,TX,15.1,6250,24.0, 2590 ,2.72,2899000.0,S
48483,TX,16.3,910,25.4, 370 ,3.06,475000.0,S
48485,TX,18.5,24410,24.5, 7300 ,2.78,11587000.0,S
48487,TX,16.5,2140,23.6, 700 ,2.81,1027000.0,S
48489,TX,14.1,3070,32.9, 1770 ,2.07,1083000.0,S
48491,TX,12.5,63750,18.3, 24810 ,3.17,34439000.0,S
48493,TX,9.6,4530,18.9, 2200 ,2.84,2199000.0,S
48495,TX,10.5,820,21.9, 510 ,2.94,412000.0,S
48497,TX,14.5,9150,22.9, 3640 ,3.07,4796000.0,S
48499,TX,16.7,7220,24.5, 2070 ,3.04,3745000.0,S
48501,TX,7.2,610,18.0, 500 ,3.03,316000.0,S
48503,TX,15.5,2820,24.2, 1070 ,2.84,1364000.0,S
48505,TX,11.2,1620,29.3, 1430 ,2.44,676000.0,S
48507,TX,14.3,1730,35.0, 1280 ,2.42,716000.0,S
49001,UT,13.2,850,17.1, 350 ,2.97,430000.0,W
49003,UT,12.3,6440,15.7, 2650 ,2.91,3199000.0,W
49005,UT,14.4,17310,15.5, 5770 ,2.83,8357000.0,W
49007,UT,14.9,3050,18.6, 1010 ,2.8,1456000.0,W
49009,UT,10.3,70,18.9, 30 ,3.27,39000.0,W
49011,UT,10.8,36310,13.7, 15140 ,2.95,18298000.0,W
49013,UT,14.5,2930,18.3, 1280 ,3.56,1780000.0,W
49015,UT,14.3,1480,19.2, 620 ,3.0,757000.0,W
49017,UT,15.6,780,21.0, 250 ,2.96,394000.0,W
49019,UT,14.7,1400,19.2, 410 ,3.29,787000.0,W
49021,UT,16.9,8220,19.5, 2750 ,2.88,4044000.0,W
49023,UT,13.3,1420,17.4, 650 ,2.95,715000.0,W
49025,UT,13.1,950,15.2, 260 ,3.23,523000.0,W
49027,UT,11.9,1500,16.8, 670 ,2.96,756000.0,W
49029,UT,9.7,1070,12.0, 470 ,2.97,542000.0,W
49031,UT,14.0,260,18.4, 80 ,2.8,124000.0,W
49033,UT,14.3,330,17.9, 130 ,2.93,165000.0,W
49035,UT,11.8,130130,14.6, 45360 ,2.98,66208000.0,W
49037,UT,19.4,2950,24.7, 1190 ,3.25,1636000.0,W
49039,UT,14.7,4260,17.3, 1360 ,2.76,2006000.0,W
49041,UT,14.2,2970,16.9, 1070 ,2.76,1401000.0,W
49043,UT,10.5,4180,13.4, 1370 ,4.1,2925000.0,W
49045,UT,10.9,6880,14.1, 3040 ,2.97,3483000.0,W
49047,UT,14.1,5110,17.7, 2180 ,2.86,2493000.0,W
49049,UT,12.8,73640,14.4, 28620 ,2.91,36582000.0,W
49051,UT,11.2,3270,14.5, 1390 ,3.24,1807000.0,W
49053,UT,13.9,21650,17.8, 7680 ,3.02,11144000.0,W
49055,UT,15.1,410,18.4, 130 ,2.99,210000.0,W
49057,UT,12.2,29680,15.9, 11260 ,2.83,14330000.0,W
50001,VT,10.1,3730,13.8, 910 ,4.06,2581000.0,N
50003,VT,12.0,4340,17.7, 1230 ,3.21,2380000.0,N
50005,VT,12.0,3680,16.7, 1040 ,3.77,2368000.0,N
50007,VT,11.5,18560,13.8, 4100 ,3.65,11572000.0,N
50009,VT,13.1,820,18.6, 210 ,3.68,515000.0,N
50011,VT,10.2,4980,14.0, 1560 ,3.67,3119000.0,N
50013,VT,9.6,670,14.8, 180 ,3.47,397000.0,N
50015,VT,12.6,3170,17.8, 960 ,4.0,2165000.0,N
50017,VT,10.7,3090,15.9, 880 ,3.92,2068000.0,N
50019,VT,12.9,3480,17.8, 960 ,3.44,2041000.0,N
50021,VT,11.7,6980,16.0, 1730 ,3.3,3932000.0,N
50023,VT,11.3,6650,16.5, 1880 ,3.91,4432000.0,N
50025,VT,12.5,5440,16.9, 1360 ,3.09,2864000.0,N
50027,VT,10.8,6010,15.1, 1560 ,3.99,4092000.0,N
51001,VA,14.1,4630,18.4, 1260 ,2.88,2278000.0,S
51003,VA,9.1,9520,11.8, 2560 ,3.34,5421000.0,S
51005,VA,12.0,1860,18.2, 550 ,3.03,963000.0,S
51007,VA,11.1,1420,15.1, 410 ,3.09,749000.0,S
51009,VA,11.4,3630,15.7, 1000 ,2.88,1782000.0,S
51011,VA,11.5,1780,16.0, 540 ,2.94,894000.0,S
51013,VA,7.3,16710,9.3, 3690 ,4.22,12020000.0,S
51015,VA,7.7,5750,13.0, 1910 ,3.15,3091000.0,S
51017,VA,8.4,380,10.9, 100 ,3.08,200000.0,S
51019,VA,8.2,6330,12.9, 2060 ,3.18,3436000.0,S
51021,VA,8.5,550,14.7, 150 ,2.88,270000.0,S
51023,VA,6.9,2300,12.4, 820 ,3.28,1287000.0,S
51025,VA,18.3,3010,21.0, 620 ,2.86,1471000.0,S
51027,VA,15.1,3420,25.2, 1020 ,2.83,1651000.0,S
51029,VA,14.8,2510,16.6, 540 ,3.23,1383000.0,S
51031,VA,10.7,5910,14.1, 1580 ,2.9,2922000.0,S
51033,VA,11.3,3380,14.9, 1030 ,3.21,1853000.0,S
51035,VA,10.0,2960,15.5, 910 ,3.17,1604000.0,S
51036,VA,14.1,990,16.1, 180 ,3.1,523000.0,S
51037,VA,15.8,1930,18.9, 500 ,2.89,950000.0,S
51041,VA,8.6,28830,11.0, 8960 ,3.11,15319000.0,S
51043,VA,7.9,1130,14.2, 430 ,3.38,652000.0,S
51045,VA,8.8,450,12.5, 120 ,3.08,237000.0,S
51047,VA,8.4,4190,11.8, 1480 ,2.9,2076000.0,S
51049,VA,16.0,1570,21.5, 430 ,3.07,822000.0,S
51051,VA,14.1,2140,22.5, 690 ,2.93,1069000.0,S
51053,VA,13.1,3660,15.9, 930 ,3.01,1879000.0,S
51057,VA,14.0,1550,14.1, 330 ,3.13,829000.0,S
51059,VA,4.9,56350,9.5, 25720 ,3.75,36081000.0,S
51061,VA,5.9,4030,10.6, 1720 ,3.64,2506000.0,S
51063,VA,8.5,1330,13.3, 420 ,3.01,683000.0,S
51065,VA,7.7,2000,10.5, 560 ,3.51,1198000.0,S
51067,VA,10.1,5680,16.3, 1790 ,2.92,2829000.0,S
51069,VA,5.9,4960,10.3, 2020 ,3.08,2608000.0,S
51071,VA,9.5,1600,14.5, 500 ,3.12,852000.0,S
