fips,pop_estimate,percent_white,percent_black,percent_native_american,percent_asian,percent_nhpi,percent_multi,percent_nonwhite_hispanic
48475,11498,84.20,5.40,2.10,0.30,0.00,0.60,0.09
48477,34667,77.90,17.10,0.60,1.80,0.10,0.80,0.02
48479,269624,95.20,0.40,0.20,0.50,0.00,0.10,0.04
48481,41430,81.40,14.30,0.10,0.10,0.00,0.50,0.04
48483,5599,87.90,2.90,0.20,0.10,0.20,0.90,0.07
48485,131778,78.30,10.30,1.00,2.10,0.00,0.50,0.06
48487,12972,81.20,8.40,1.70,0.90,0.00,1.00,0.07
48489,21839,95.90,0.70,0.20,0.10,0.00,0.30,0.03
48491,508313,80.80,6.20,0.30,6.10,0.10,0.30,0.04
48493,47205,93.60,1.40,0.30,0.40,0.10,0.60,0.03
48495,7777,88.90,3.80,1.10,0.00,0.00,1.40,0.07
48497,63247,93.80,1.20,0.40,0.50,0.20,0.50,0.02
48499,43315,89.70,5.60,0.70,0.10,0.10,0.50,0.03
48501,8481,95.90,0.70,0.20,0.00,0.00,1.50,0.02
48503,18166,95.60,1.50,0.70,0.40,0.00,0.60,0.01
48505,14415,94.90,0.80,0.00,0.70,0.00,0.30,0.04
48507,12152,91.40,0.50,0.10,0.00,0.00,0.60,0.08
49001,6414,96.80,0.00,0.10,0.20,0.00,0.30,0.03
49003,52182,93.20,0.50,1.20,0.80,0.10,0.40,0.03
49005,120288,90.10,0.80,0.50,2.10,0.40,0.40,0.04
49007,20512,92.70,0.70,1.00,0.40,0.20,1.10,0.04
49009,702,96.40,0.10,0.90,0.00,0.00,3.30,0.02
49011,334977,89.70,1.30,0.40,1.80,0.60,0.30,0.04
49013,20259,89.70,0.20,4.30,0.50,0.40,0.50,0.04
49015,10410,97.50,0.10,0.70,0.60,0.00,0.70,0.00
49017,5020,94.10,0.20,2.70,0.20,0.50,0.80,0.01
49019,9544,97.70,0.20,1.10,0.40,0.00,0.50,0.00
49021,48504,91.00,0.60,2.60,0.60,0.00,0.60,0.04
49023,10694,93.90,0.20,0.90,0.10,0.20,0.50,0.03
49025,7246,93.30,0.30,1.50,0.40,0.20,1.90,0.03
49027,12651,88.40,0.40,1.00,0.80,0.10,0.50,0.08
49029,11014,97.60,0.40,0.10,0.60,0.10,0.60,0.00
49031,1860,99.20,0.20,0.10,0.00,0.00,0.30,0.00
49033,2307,97.00,0.10,0.00,0.00,0.00,0.20,0.01
49035,1106700,80.10,1.70,0.80,3.90,1.50,0.20,0.10
49037,15193,48.20,0.20,48.30,0.50,0.50,0.80,0.01
49039,28892,89.10,0.90,1.30,0.40,0.50,0.50,0.07
49041,20961,94.90,0.40,1.50,0.20,0.20,0.40,0.02
49043,39731,95.00,0.70,0.30,1.60,0.00,0.50,0.01
49045,63357,90.00,0.50,0.80,0.80,0.50,0.60,0.05
49047,36343,88.30,0.50,7.50,0.50,0.10,0.60,0.02
49049,576496,92.00,0.60,0.50,1.50,0.80,0.20,0.02
49051,29306,95.60,0.10,0.10,1.30,0.00,0.60,0.01
49053,155577,90.60,0.70,1.40,0.70,0.80,0.40,0.04
49055,2700,96.80,0.10,0.20,0.90,1.10,0.50,0.00
49057,244101,89.60,1.10,0.70,1.20,0.20,0.30,0.05
50001,36825,94.50,1.10,0.30,1.90,0.00,0.30,0.01
50003,36054,96.20,1.00,0.10,0.40,0.00,0.30,0.00
50005,30576,96.30,0.90,0.20,0.70,0.00,0.30,0.00
50007,160985,90.80,2.60,0.30,3.80,0.00,0.30,0.01
50009,6203,96.60,1.00,0.30,0.50,0.00,0.60,0.00
50011,48816,95.20,0.60,0.60,0.30,0.10,0.40,0.00
50013,6950,94.70,0.20,0.80,0.50,0.00,0.70,0.00
50015,25191,95.80,0.90,0.80,0.60,0.00,0.50,0.01
50017,28901,96.70,0.70,0.40,0.30,0.10,0.30,0.00
50019,26951,96.30,0.40,0.50,0.30,0.00,0.50,0.01
50021,59676,96.60,0.80,0.40,1.10,0.00,0.20,0.00
50023,58691,96.00,0.90,0.30,0.70,0.00,0.20,0.00
50025,43332,94.80,0.90,0.10,1.00,0.10,0.40,0.01
50027,55485,95.90,0.70,0.20,0.80,0.10,0.20,0.01
51001,32840,68.40,28.40,0.30,0.70,0.00,0.50,0.01
51003,105105,81.50,9.60,0.20,5.00,0.00,0.40,0.01
51005,15489,92.50,5.50,0.00,0.10,0.10,0.60,0.01
51007,12802,73.50,23.70,0.30,0.10,0.00,1.60,0.00
51009,31819,77.00,17.60,0.20,0.60,0.00,0.80,0.01
51011,15462,77.50,20.10,0.10,0.20,0.00,0.70,0.00
51013,229534,71.50,8.80,0.40,10.30,0.10,0.40,0.06
51015,74390,93.10,4.00,0.20,0.60,0.10,0.40,0.01
51017,4458,89.80,2.70,0.00,0.30,0.00,3.90,0.01
51019,77319,89.60,7.00,0.20,1.30,0.00,0.30,0.01
51021,6524,94.70,4.80,0.00,0.00,0.00,2.40,0.00
51023,33149,93.90,3.10,0.40,0.90,0.00,0.40,0.01
51025,16435,42.20,54.20,0.20,0.50,0.00,0.80,0.01
51027,22611,95.50,2.80,0.50,0.50,0.00,0.40,0.00
51029,17048,61.20,34.50,0.50,0.30,0.10,0.90,0.02
51031,55158,81.60,14.00,0.20,0.90,0.00,0.80,0.01
51033,29889,66.20,28.80,0.40,1.00,0.00,0.60,0.02
51035,29767,97.50,0.30,0.20,0.10,0.00,0.50,0.01
51036,7022,42.90,46.20,6.60,1.00,0.00,1.10,0.00
51037,12176,68.60,29.70,0.10,0.10,0.00,0.50,0.01
51041,335594,68.30,22.70,0.30,3.50,0.10,0.30,0.03
51043,14331,89.30,4.90,0.40,1.00,0.00,1.10,0.02
51045,5131,99.40,0.10,0.00,0.00,0.00,0.70,0.00
51047,49795,77.00,14.40,0.50,1.40,0.00,0.70,0.04
51049,9797,63.30,32.50,0.90,0.00,0.00,1.60,0.00
51051,15181,98.20,0.80,0.00,0.00,0.00,0.40,0.00
51053,28033,64.70,31.80,0.00,0.40,0.00,0.80,0.01
51057,11083,55.60,37.80,1.00,0.20,0.00,0.90,0.03
51059,1142004,62.50,9.70,0.20,18.90,0.10,0.20,0.05
51061,68406,86.90,7.50,0.30,1.40,0.00,0.60,0.01
51063,15594,95.90,2.60,0.20,0.00,0.00,0.60,0.01
51065,26109,81.20,13.60,0.10,0.70,0.00,1.10,0.01
51067,56277,89.00,8.00,0.20,0.40,0.00,0.40,0.01
51069,83784,91.30,4.00,0.30,1.40,0.10,0.50,0.01
51071,16867,96.70,2.40,0.20,0.20,0.10,0.50,0.00
51073,37035,87.70,8.40,0.20,0.60,0.00,0.70,0.01
51075,22148,79.70,16.50,0.20,1.20,0.00,0.70,0.00
51077,15708,93.30,3.80,0.30,0.20,0.00,1.20,0.01
51079,19213,87.00,6.10,0.20,1.30,0.00,1.10,0.02
51081,11606,39.60,57.90,0.30,0.10,0.00,0.70,0.01
51083,35030,60.70,36.00,0.30,0.70,0.00,0.60,0.01
51085,103218,86.70,9.20,0.20,1.50,0.10,0.30,0.00
51087,324073,57.50,29.50,0.20,8.00,0.00,0.30,0.02
51089,51956,72.00,22.10,0.10,0.70,0.00,0.60,0.04
51091,2213,99.40,0.00,0.30,0.00,0.00,0.50,0.00
51093,36090,72.50,22.30,0.30,0.80,0.10,1.00,0.01
51095,73028,80.30,13.10,0.20,2.50,0.00,0.70,0.01
51097,7052,68.20,26.10,0.60,0.00,0.00,2.20,0.01
51099,25564,77.40,16.40,0.20,1.10,0.10,0.90,0.01
51101,16329,76.60,18.40,0.80,1.10,0.00,1.30,0.00
51103,10848,70.00,28.00,0.00,0.80,0.00,1.30,0.00
51105,24428,93.30,4.50,0.50,0.20,0.00,0.50,0.02
51107,374558,67.00,7.60,0.30,17.20,0.10,0.40,0.04
51109,34813,78.50,15.20,0.40,0.60,0.00,0.80,0.02
51111,12369,62.30,31.00,0.10,3.20,0.00,0.80,0.02
51113,13108,85.10,6.70,0.00,1.20,0.00,2.30,0.02
51115,8830,85.90,10.50,0.30,0.30,0.00,2.40,0.01
51117,30959,61.70,35.70,0.30,0.10,0.00,0.60,0.01
51119,10710,77.90,18.50,0.40,0.00,0.10,1.30,0.00
51121,97692,86.20,4.50,0.30,6.50,0.00,0.30,0.01
51125,14863,84.40,12.80,0.20,0.40,0.00,0.60,0.01
51127,20523,81.70,11.40,0.90,1.00,0.00,1.50,0.01
51131,11998,61.90,35.00,0.20,0.90,0.10,0.80,0.01
51133,12254,70.20,28.70,0.30,0.10,0.00,0.80,0.00
51135,15537,56.90,40.30,0.10,0.30,0.30,0.90,0.02
51137,35265,82.30,12.30,0.20,0.90,0.00,1.00,0.01
51139,23694,95.80,1.50,0.10,0.60,0.00,0.50,0.01
51141,17958,92.00,5.50,0.50,0.30,0.00,0.50,0.01
51143,61970,74.90,21.20,0.10,0.40,0.00,0.40,0.02
51145,28364,86.20,11.20,0.30,0.30,0.10,0.70,0.00
51147,22903,64.50,31.30,0.50,1.10,0.00,1.10,0.01
51149,37704,58.50,32.30,0.60,2.20,0.10,1.10,0.05
51153,450763,58.90,20.90,0.40,8.10,0.10,0.40,0.08
51155,34330,92.10,4.70,0.00,0.70,0.00,0.60,0.00
51157,7359,91.30,3.80,0.20,1.20,0.00,1.50,0.01
51159,8873,65.10,25.80,0.30,2.00,0.00,3.60,0.02
51161,93419,88.70,5.80,0.10,2.90,0.00,0.40,0.01
51163,22440,93.30,3.00,0.30,0.60,0.10,0.60,0.01
51165,78653,93.20,2.50,0.30,0.80,0.10,0.70,0.03
51167,27725,97.70,0.90,0.00,0.10,0.00,0.40,0.00
51169,22290,98.10,0.80,0.20,0.30,0.00,0.20,0.00
51171,42854,94.10,1.80,0.10,0.80,0.00,0.50,0.01
51173,31298,95.70,2.40,0.00,0.50,0.10,0.40,0.01
51175,18089,61.70,33.40,0.40,0.10,0.00,1.40,0.01
51177,130159,73.00,15.90,0.40,2.60,0.10,0.50,0.06
51179,141159,69.00,17.00,0.30,3.10,0.10,0.60,0.06
51181,6670,52.50,45.60,0.00,0.40,0.00,0.80,0.00
51183,11595,38.30,56.90,0.40,0.30,0.00,0.90,0.03
51185,42689,94.70,3.00,0.20,0.50,0.00,0.40,0.00
51187,38991,90.60,3.70,0.30,1.20,0.00,0.60,0.01
51191,54457,96.30,1.40,0.10,0.60,0.00,0.30,0.01
51193,17596,68.60,26.60,0.40,0.50,0.00,0.70,0.01
51195,39539,92.50,5.40,0.10,0.50,0.10,0.50,0.00
51197,29048,94.80,3.20,0.10,0.70,0.00,0.50,0.00
51199,67196,76.30,12.80,0.20,5.30,0.30,0.70,0.02
51510,154710,62.30,22.10,0.20,6.20,0.00,0.60,0.06
51520,17077,88.40,7.70,0.00,0.00,0.00,1.40,0.00
51530,6495,89.10,2.50,0.00,7.30,0.00,1.30,0.00
51540,46487,70.10,18.90,0.30,7.20,0.00,0.70,0.01
51550,235410,61.80,29.80,0.20,3.30,0.10,0.30,0.02
51570,17582,77.40,13.30,0.50,3.80,0.00,1.50,0.02
51580,5675,82.00,13.30,0.00,1.50,0.20,1.50,0.02
51590,41911,45.70,49.20,0.10,1.00,0.10,0.80,0.02
51595,5495,32.80,64.30,0.10,0.20,0.00,2.70,0.02
51600,23580,68.30,4.90,0.20,16.00,0.10,1.30,0.07
51610,13843,79.00,4.80,0.00,9.30,0.00,1.80,0.04
51620,8334,37.40,58.90,0.00,0.30,0.00,2.00,0.01
51630,28135,64.40,22.50,0.10,2.40,0.10,1.70,0.06
51640,6788,88.40,7.20,0.10,0.10,0.00,1.20,0.03
51650,136255,41.80,50.10,0.40,2.40,0.10,0.60,0.03
51660,53064,82.40,7.00,0.10,4.00,0.00,1.10,0.04
51670,22353,51.50,40.60,0.10,1.30,0.00,1.10,0.05
51678,7113,84.30,8.90,0.00,4.40,0.00,1.10,0.00
51680,79237,65.10,28.50,0.20,2.70,0.10,0.50,0.01
51683,41379,67.90,13.30,0.70,5.30,0.20,1.00,0.10
51685,16117,64.60,13.70,0.30,10.50,0.00,1.60,0.09
51690,13256,49.30,46.80,0.30,0.20,0.00,1.00,0.01
51700,180775,49.00,40.70,0.30,3.20,0.20,0.50,0.04
51710,245752,47.40,42.00,0.40,3.60,0.10,0.30,0.04
51720,4043,90.80,3.80,0.10,3.70,0.00,2.30,0.00
51730,32037,17.20,75.70,0.30,1.10,0.00,0.90,0.02
51735,12022,94.50,1.00,0.10,1.30,0.00,0.80,0.00
51740,95536,40.40,52.60,0.40,1.30,0.10,0.60,0.02
51750,17380,84.80,9.30,0.00,1.60,0.00,1.00,0.01
51760,220892,44.70,48.20,0.40,2.10,0.00,0.40,0.02
51770,99572,63.00,28.30,0.20,3.00,0.20,0.80,0.03
51775,25521,88.30,7.50,0.00,1.90,0.00,0.80,0.01
51790,24273,83.60,11.20,0.20,0.80,0.00,1.30,0.01
51800,88057,52.10,41.80,0.20,1.60,0.00,0.60,0.02
51810,450057,67.20,19.00,0.20,6.60,0.10,0.30,0.03
51820,21620,81.50,13.60,0.80,1.00,0.20,0.80,0.03
51830,14817,73.90,14.60,0.40,5.80,0.00,1.60,0.02
51840,27516,80.20,9.90,0.30,2.10,0.10,1.00,0.04
53001,19261,70.10,0.60,2.90,1.20,0.00,0.50,0.27
53003,22259,93.10,0.50,1.60,0.90,0.10,0.70,0.02
53005,190529,80.40,1.50,0.80,2.50,0.10,0.50,0.12
53007,75138,89.30,0.50,1.00,1.00,0.10,0.60,0.07
53009,73439,88.10,1.20,4.60,1.50,0.10,0.40,0.01
53011,457474,84.50,1.90,0.60,4.50,0.70,0.30,0.04
53013,3999,90.90,0.50,0.50,2.50,0.80,1.70,0.03
53015,103590,90.30,0.80,1.20,1.30,0.20,0.50,0.03
53017,40585,71.20,0.30,0.90,0.80,0.10,0.80,0.25
53019,7568,76.10,0.10,14.30,1.00,0.70,1.60,0.02
53021,89124,71.60,2.40,0.80,2.20,0.20,0.60,0.22
53023,2226,94.20,0.00,0.20,1.80,0.00,2.10,0.00
53025,93420,69.50,0.70,1.20,1.10,0.10,0.80,0.26
53027,71454,88.00,1.00,4.70,1.60,0.30,0.50,0.02
53029,80323,84.90,3.30,1.20,4.50,0.30,0.60,0.02
53031,30524,91.10,0.60,1.90,1.80,0.30,0.60,0.01
53033,2118119,66.20,6.20,0.70,16.60,0.80,0.10,0.05
53035,258903,81.70,2.50,1.10,4.80,0.80,0.40,0.03
53037,43726,89.00,1.10,0.70,1.90,0.20,0.60,0.04
53039,21172,91.20,0.30,3.20,0.70,0.00,0.60,0.03
53041,76012,91.30,0.70,0.60,1.30,0.10,0.60,0.03
53043,10344,94.20,0.60,1.40,0.60,0.30,0.50,0.01
53045,61569,84.20,1.50,3.10,1.50,0.30,0.60,0.06
53047,41377,73.80,0.50,9.80,0.90,0.20,0.80,0.11
53049,20940,90.10,0.30,1.50,1.70,0.30,0.70,0.02
53051,13066,90.30,0.20,3.80,0.70,0.20,0.60,0.02
53053,845193,73.80,6.70,1.20,6.10,1.40,0.30,0.05
53055,16221,92.90,0.60,0.90,1.30,0.20,0.30,0.02
53057,121725,83.20,0.80,1.70,1.70,0.30,0.40,0.10
53059,11498,92.90,0.90,2.40,1.10,0.00,0.60,0.01
53061,771904,77.20,2.80,0.90,10.00,0.50,0.20,0.04
53063,490764,88.60,1.70,1.40,2.30,0.50,0.20,0.02
53065,43858,88.90,0.50,4.60,0.70,0.00,0.40,0.02
53067,269885,82.10,3.00,1.50,5.70,0.80,0.40,0.02
53069,4105,92.80,0.20,1.90,1.70,0.00,1.30,0.02
53071,59862,84.90,1.50,1.00,1.60,0.10,0.60,0.08
53073,212738,84.20,1.00,3.10,4.10,0.30,0.40,0.05
53075,47794,82.80,2.00,0.60,8.00,0.10,0.60,0.03
53077,248279,78.00,1.00,4.10,1.00,0.10,0.30,0.15
54001,16790,96.60,0.90,0.40,0.70,0.00,0.60,0.00
54003,111610,87.30,7.50,0.10,1.10,0.10,0.40,0.01
54005,23236,98.20,0.80,0.00,0.20,0.00,0.20,0.00
54007,14345,97.90,0.50,0.10,0.00,0.20,0.70,0.00
54009,23067,96.50,1.70,0.00,0.40,0.20,0.30,0.00
54011,96100,91.00,4.90,0.10,1.30,0.00,0.30,0.01
54013,7450,98.50,0.00,0.10,0.00,0.00,0.50,0.00
54015,8901,97.90,0.00,0.50,0.00,0.10,0.50,0.00
54017,8570,96.00,1.40,0.10,0.30,0.00,0.70,0.00
54019,44602,93.40,5.10,0.30,0.10,0.00,0.30,0.00
54021,8305,82.10,11.10,0.40,0.40,0.00,1.60,0.03
54023,11673,97.60,1.60,0.00,0.00,0.00,0.50,0.00
54025,35523,94.00,2.60,0.00,0.20,0.00,0.40,0.00
54027,23412,97.00,1.20,0.50,0.20,0.00,0.40,0.00
54029,29921,95.40,2.10,0.10,0.50,0.00,0.40,0.00
54031,13812,94.10,3.30,0.10,1.90,0.00,0.40,0.01
54033,68438,95.60,1.70,0.00,0.60,0.10,0.30,0.00
54035,29123,97.60,0.10,0.80,0.30,0.00,0.80,0.00
54037,55673,87.50,6.60,0.20,1.50,0.00,0.40,0.02
54039,187827,88.50,6.90,0.10,1.10,0.00,0.40,0.00
54041,16371,97.80,0.20,0.40,0.40,0.00,0.90,0.00
54043,21241,98.60,0.50,0.20,0.20,0.00,0.30,0.00
54045,34428,96.50,1.70,0.30,0.40,0.00,0.30,0.00
54047,19707,89.20,8.30,0.10,0.00,0.00,0.50,0.01
54049,56575,93.90,3.60,0.10,0.70,0.00,0.30,0.00
54051,32006,97.50,1.00,0.40,0.20,0.10,0.40,0.00
54053,27000,97.50,0.30,0.10,0.10,0.00,0.40,0.00
54055,60963,91.20,6.10,0.30,0.70,0.00,0.40,0.00
54057,27421,94.90,3.40,0.00,0.40,0.00,0.40,0.00
54059,25150,96.10,1.90,0.10,0.10,0.00,0.60,0.00
54061,103715,89.90,3.70,0.10,3.30,0.00,0.30,0.00
54063,13517,97.60,0.60,0.50,0.00,0.00,0.90,0.00
54065,17510,97.10,0.70,0.20,0.40,0.00,0.40,0.00
54067,25496,97.40,0.70,0.40,0.30,0.00,0.40,0.00
54069,42906,93.20,4.00,0.20,0.70,0.00,0.40,0.00
54071,7138,95.80,3.30,0.00,0.10,0.00,0.60,0.00
54073,7527,98.70,0.10,0.00,0.00,0.00,0.50,0.00
54075,8574,97.10,0.90,0.00,0.00,0.00,1.10,0.00
54077,33760,93.30,4.40,0.50,0.10,0.10,0.40,0.01
54079,56644,96.40,1.20,0.20,0.60,0.00,0.30,0.00
54081,77097,88.10,7.80,0.40,1.00,0.10,0.40,0.00
54083,29152,96.70,1.90,0.30,0.50,0.00,0.20,0.00
54085,10005,98.80,0.00,0.00,0.00,0.00,0.60,0.00
54087,14348,97.80,0.00,0.20,0.10,0.00,0.20,0.00
54089,13210,92.70,5.00,0.30,0.00,0.00,0.80,0.00
54091,16977,96.40,1.30,0.00,1.20,0.00,0.40,0.00
54093,7035,98.00,0.50,0.00,0.50,0.00,0.40,0.00
54095,8949,98.10,0.20,0.20,0.60,0.00,0.20,0.00
54097,24604,97.40,1.30,0.20,0.20,0.10,0.40,0.00
54099,41063,97.90,0.30,0.10,0.20,0.00,0.30,0.00
54101,8637,99.60,0.00,0.10,0.00,0.10,0.20,0.00
54103,15793,98.00,0.60,0.00,0.20,0.00,0.60,0.00
54105,5800,98.10,0.90,0.30,0.00,0.00,0.60,0.00
54107,86016,96.20,1.20,0.10,0.50,0.00,0.30,0.00
54109,22130,97.50,0.90,0.00,0.30,0.00,0.40,0.00
55001,20111,93.00,2.70,0.70,0.60,0.00,0.60,0.02
55003,15779,84.30,0.40,11.30,0.40,0.00,0.90,0.01
55005,45358,95.70,1.20,0.80,0.70,0.00,0.30,0.01
55007,15004,86.20,0.70,10.20,0.50,0.00,0.50,0.01
55009,258004,85.20,2.30,2.40,3.10,0.00,0.30,0.05
55011,13243,97.40,0.50,0.30,0.00,0.00,0.20,0.01
55013,15239,91.50,0.50,4.20,0.30,0.00,0.50,0.01
55015,49737,94.80,0.90,0.60,2.30,0.00,0.40,0.01
55017,63445,94.90,1.30,0.20,1.30,0.00,0.30,0.01
55019,34513,96.50,0.60,0.20,0.40,0.00,0.20,0.01
55021,56790,95.20,1.40,0.40,0.60,0.00,0.30,0.01
55023,16313,95.50,1.80,0.40,0.50,0.00,0.40,0.01
55025,522837,84.00,5.10,0.30,5.70,0.00,0.20,0.03
55027,87833,93.70,2.40,0.60,0.50,0.00,0.30,0.01
55029,27443,96.50,0.70,0.50,0.50,0.00,0.50,0.01
55031,43503,93.00,1.20,1.70,1.00,0.00,0.40,0.00
55033,44260,94.00,0.60,0.30,2.70,0.00,0.30,0.01
55035,102388,92.50,0.80,0.50,3.50,0.40,0.30,0.00
55037,4354,99.40,0.30,0.00,0.00,0.00,0.30,0.00
55039,102082,93.10,1.20,0.50,1.40,0.00,0.30,0.02
55041,9035,80.90,0.90,14.70,0.40,0.10,0.80,0.01
55043,51742,96.50,1.30,0.20,0.80,0.00,0.20,0.00
55045,36869,96.70,0.40,0.20,0.70,0.00,0.30,0.01
55047,18745,96.10,0.70,0.30,0.30,0.00,0.30,0.01
55049,23576,96.60,0.70,0.30,0.60,0.10,0.20,0.01
55051,5748,96.80,0.60,0.80,0.20,0.00,0.60,0.00
55053,20531,88.20,2.20,5.90,0.40,0.00,0.50,0.01
55055,84586,94.30,0.90,0.10,0.70,0.00,0.30,0.03
55057,26427,94.00,2.30,1.50,0.50,0.00,0.30,0.01
55059,167886,85.80,7.50,0.40,1.30,0.00,0.40,0.03
55061,20378,96.90,0.50,0.30,0.40,0.00,0.30,0.01
55063,117582,91.20,1.30,0.30,4.40,0.00,0.30,0.01
55065,16755,97.00,0.40,0.40,0.30,0.00,0.20,0.01
55067,19190,95.70,1.00,1.00,0.30,0.00,0.50,0.01
55069,27994,97.00,0.50,0.40,0.40,0.00,0.30,0.00
55071,79680,94.50,0.70,0.40,2.60,0.00,0.30,0.00
55073,135293,91.20,0.70,0.30,5.70,0.00,0.20,0.01
55075,40712,96.80,0.60,0.50,0.60,0.00,0.30,0.00
55077,15164,95.90,0.60,0.50,0.40,0.00,0.30,0.01
55078,4506,9.30,0.50,87.00,0.40,0.00,1.50,0.05
55079,956586,60.60,26.40,0.60,4.10,0.00,0.20,0.06
55081,45303,93.30,1.50,1.00,0.80,0.00,0.30,0.02
55083,37465,96.50,0.40,0.80,0.40,0.00,0.30,0.01
55085,35352,96.20,0.80,1.10,0.50,0.00,0.40,0.00
55087,183288,89.90,1.30,1.70,3.40,0.00,0.20,0.02
55089,87817,94.20,1.40,0.30,2.00,0.00,0.30,0.01
55091,7282,98.00,0.40,0.20,0.30,0.00,0.30,0.00
55093,41226,96.20,0.60,0.20,1.20,0.00,0.20,0.00
55095,43328,96.40,0.30,1.10,0.40,0.00,0.20,0.01
55097,70371,93.60,0.70,0.60,2.70,0.00,0.30,0.01
55099,13566,95.80,0.70,1.00,0.60,0.80,0.30,0.00
55101,195101,80.20,11.00,0.50,1.20,0.00,0.50,0.05
55103,17626,96.00,0.90,0.30,0.50,0.00,0.20,0.01
55105,161226,88.90,4.40,0.10,1.20,0.00,0.30,0.03
55107,14211,96.40,1.00,0.30,0.10,0.00,0.30,0.01
55109,87142,96.20,0.90,0.40,1.00,0.00,0.30,0.00
55111,63340,94.30,0.70,1.10,0.70,0.00,0.40,0.02
55113,16384,77.30,0.70,17.60,0.50,0.00,0.70,0.02
55115,41136,89.50,0.30,7.40,0.40,0.00,0.40,0.00
55117,115094,89.40,1.60,0.20,5.40,0.00,0.30,0.02
55119,20344,97.80,0.50,0.20,0.20,0.00,0.20,0.00
55121,29510,92.60,0.50,0.30,0.60,0.00,0.20,0.05
55123,30378,97.20,0.40,0.30,0.50,0.00,0.20,0.01
55125,21465,86.60,0.30,9.00,0.60,0.10,1.10,0.01
55127,102917,93.60,1.10,0.40,1.00,0.10,0.30,0.03
55129,15638,95.90,0.50,1.50,0.50,0.00,0.40,0.00
55131,133967,95.50,1.10,0.20,1.20,0.00,0.20,0.01
55133,396731,92.60,1.50,0.20,3.20,0.00,0.10,0.01
55135,51651,96.60,0.50,0.50,0.40,0.00,0.30,0.01
55137,24170,93.30,1.70,0.40,0.40,0.00,0.40,0.03
55139,169540,92.40,2.10,0.60,2.60,0.00,0.20,0.01
55141,73427,94.50,0.70,0.60,2.00,0.00,0.30,0.01
56001,37944,89.80,1.50,0.70,3.00,0.00,0.70,0.02
56003,11920,95.40,0.60,1.10,0.40,0.10,0.40,0.02
56005,48116,94.60,0.30,1.30,0.50,0.00,0.60,0.01
56007,15689,92.90,1.30,1.80,0.80,0.10,0.80,0.03
56009,14166,98.00,0.00,0.10,0.00,0.00,0.70,0.01
56011,7347,96.60,0.20,1.40,0.30,0.00,1.10,0.00
56013,40354,73.30,0.50,20.90,0.10,0.10,0.70,0.04
56015,13479,93.20,0.10,1.00,0.40,0.00,1.00,0.04
56017,4741,95.80,0.00,2.30,0.00,0.00,1.20,0.01
56019,8562,92.30,1.40,2.70,0.00,0.00,1.40,0.02
56021,97031,88.70,2.70,0.90,1.20,0.20,0.60,0.05
56023,18791,95.90,0.30,0.30,0.30,0.00,0.50,0.01
56025,81023,93.30,1.30,0.90,0.80,0.00,0.50,0.02
56027,2479,92.50,0.10,4.60,0.70,0.00,1.30,0.01
56029,29276,94.20,0.50,1.10,0.50,0.00,0.60,0.02
56031,8703,95.20,0.00,0.00,0.50,0.00,0.90,0.02
56033,29964,94.40,1.00,1.20,0.80,0.00,0.60,0.01
56035,10037,96.30,0.00,0.10,0.10,0.00,0.60,0.00
56037,44527,92.90,0.80,1.00,0.60,0.50,0.60,0.03
56039,22923,90.20,0.60,0.40,2.20,0.00,0.60,0.06
56041,20758,94.00,0.10,1.00,0.10,0.00,0.90,0.03
56043,8253,90.00,0.30,0.60,0.10,0.00,1.10,0.06
56045,7117,93.00,0.50,0.10,4.30,0.00,1.60,0.00
